Year;Mileage;Price
2017;73153;23064
2023;0;23073
2019;6128;23075
2013;13495;23076
2022;0;23077
2022;0;23077
2022;0;23077
2022;0;23077
2023;0;23085
2023;0;23085
2023;0;23085
2023;0;23085
2016;3784;23089
2014;54327;23089
2022;11821;23091
2023;0;23095
2023;0;23095
2023;0;23095
2023;0;23095
2020;24211;23097
2015;37196;23097
2012;134223;23099
2020;56;23099
2019;45409;23108
2023;0;23115
2023;0;23115
2023;0;23115
2023;0;23115
2023;0;23115
2023;0;23115
2023;0;23115
2019;6246;23118
2020;1526;23118
2017;98852;23124
2023;0;23125
2017;2291;23125
2023;0;23125
2018;75795;23129
2020;15438;23131
2023;0;23134
2023;0;23134
2022;0;23135
2022;0;23135
2023;0;23136
2017;76801;23136
2019;689;23138
2017;50407;23142
2018;88472;23142
2016;6786;23145
2023;0;23155
2023;0;23155
2023;0;23155
2023;0;23155
2023;0;23155
2023;0;23155
2023;0;23155
2019;28501;23162
2020;69217;23164
2023;0;23175
2022;0;23175
2017;55805;23175
2022;1269;23176
2017;62055;23177
2015;6984;23183
2023;0;23184
2020;30582;23184
2020;28736;23187
2018;42728;23189
2020;25234;23189
2015;656;23189
2011;72687;23191
2017;77735;23195
2017;47384;23197
2018;53835;23197
2021;37726;23197
2017;89483;23198
2022;1719;23198
2021;34047;23199
2020;32904;23199
2014;98129;23199
2020;51794;23199
2019;75;23199
2019;75;23199
2023;0;23202
2018;52503;23205
2017;72071;23211
2016;60145;23213
2019;51163;23215
2019;43669;23215
2017;83658;23217
2019;114528;23217
2021;19628;23219
2015;98728;23219
2019;6039;23221
2019;59016;23225
2020;60788;23228
2013;86072;23232
2018;59719;23233
2014;80139;23233
2021;32373;23234
2021;0;23235
2020;69514;23242
2023;0;23243
2023;0;23243
2019;45185;23245
2022;23812;23248
2018;43165;23249
2021;6982;23249
2016;39511;23249
2013;94422;23249
2022;0;23253
2018;38071;23255
2021;9204;23261
2018;78962;23262
2023;0;23269
2016;41562;23271
2020;7276;23271
2023;0;23275
2021;46977;23275
2018;52319;23277
2023;0;23282
2019;41085;23282
2023;0;23285
2019;52029;23291
2023;0;23292
2020;62256;23294
2020;51197;23294
2019;59321;23294
2018;8033;23295
2020;3874;23297
2020;31954;23297
2019;58967;23297
2021;4489;23298
2019;20033;23298
2015;48649;23298
2016;76081;23299
2015;125268;23299
2016;74615;23299
2023;0;23305
2023;0;23313
2019;45502;23313
2023;0;23314
2021;61809;23314
2015;84811;23331
2022;19675;23333
2022;0;23335
2022;0;23335
2018;60797;23335
2022;0;23336
2020;67888;23341
2014;68136;23343
2020;3385;23343
2017;795;23355
2021;12785;23357
2016;105686;23357
2019;2647;23358
2017;59195;23359
2017;60636;23364
2019;42007;23365
2016;67774;23367
2023;0;23368
2020;48175;23368
2017;65757;23374
2017;16044;23377
2014;142774;23377
2020;19969;23377
2014;61518;23382
2019;60471;23383
2020;13242;23385
2018;62908;23385
2015;125247;23387
2014;125971;23387
2021;21379;23389
2019;6606;23389
2021;17401;23389
2019;30247;23395
2014;6777;23395
2015;68497;23395
2020;19113;23396
2018;48066;23397
2018;89472;23397
2020;51886;23397
2019;42543;23397
2019;19939;23398
2019;9675;23398
2015;52267;23399
2022;24745;23399
2017;83878;23399
2016;75612;23399
2019;45693;23399
2018;32204;23409
2021;21725;23415
2019;38464;23416
2021;38454;23416
2016;35697;23418
2016;47489;23418
2010;47239;23422
2018;4514;23422
2020;2177;23423
2017;130701;23425
2019;33185;23428
2016;75449;23432
2017;59215;23432
2018;25128;23433
2016;84474;23434
2020;62943;23434
2020;34716;23435
2021;29933;23436
2020;42649;23436
2018;7371;23441
2020;36468;23442
2023;0;23443
2019;46196;23444
2017;64588;23444
2021;40277;23445
2018;66832;23445
2018;47758;23446
2022;0;23447
2022;0;23447
2019;79548;23452
2020;70313;23455
2023;0;23465
2017;59626;23468
2019;30451;23474
2016;83884;23475
2017;4835;23477
2018;78232;23477
2016;52767;23477
2018;49115;23481
2023;0;23482
2021;64629;23482
2020;23371;23485
2012;134312;23486
2022;33095;23486
2020;40743;23487
2013;129455;23488
2017;52572;23488
2016;87701;23488
2016;89233;23488
2019;31245;23488
2012;17806;23488
2017;99264;23488
2015;54291;23488
2018;43735;23488
2021;18791;23488
2021;18791;23488
2018;64601;23488
2021;14049;23488
2023;0;23488
2021;25612;23489
2017;38316;23489
2017;44328;23489
2017;111315;23491
2017;65612;23491
2020;7165;23491
2016;66053;23491
2017;48733;23492
2021;8012;23494
2021;46656;23494
2018;55632;23494
2019;37125;23494
2020;31557;23495
2022;1598;23495
2022;0;23495
2018;62058;23495
2015;46068;23495
2017;81495;23495
2020;33345;23495
2018;34964;23495
2022;9721;23495
2017;79063;23495
2017;36836;23495
2013;120798;23495
2022;14306;23495
2014;93097;23495
2018;43871;23495
2015;112385;23495
2021;60687;23495
2015;29506;23495
2011;168015;23495
2018;73012;23495
2014;10523;23495
2018;68329;23495
2021;19936;23495
2018;57867;23495
2018;71775;23495
2020;48214;23495
2004;52629;23495
2019;50988;23495
2018;23795;23496
2021;49482;23496
2021;1928;23497
2016;65771;23497
2018;76313;23497
2017;20563;23497
2019;39453;23497
2021;44452;23497
2015;86629;23497
2018;71069;23497
2015;34658;23497
2014;46867;23497
2014;92803;23498
2022;12635;23498
2016;7832;23498
2019;5775;23498
2015;78884;23498
2007;178752;23498
2017;63844;23498
2017;62055;23498
2020;14347;23498
2015;74155;23498
2020;32455;23498
2018;66714;23498
2018;80295;23498
2018;51179;23499
2021;47268;23499
2019;56854;23499
2020;57414;23499
2018;35433;23499
2018;44082;23499
2018;73527;23499
2020;29282;23499
2018;3303;23499
2017;44929;23499
2009;47686;23499
2019;1335;23499
2015;72315;23499
2022;4649;23506
2015;70716;23506
2020;36457;23511
2018;66206;23523
2018;65683;23528
2017;11246;23529
2023;0;23533
2019;1279;23538
2019;60302;23544
2016;141518;23546
2016;141518;23546
2021;2682;23547
2018;75629;23551
2020;43892;23551
2022;247;23551
2014;131188;23552
2021;32472;23556
2021;54513;23557
2017;119544;23557
2022;2502;23558
2019;51444;23561
2022;16509;23564
2015;76256;23565
2020;35724;23566
2019;67416;23568
2015;48251;23569
2016;45784;23572
2020;71892;23573
2022;1919;23573
2019;57637;23574
2020;3118;23579
2023;0;23582
2016;6645;23585
2016;60217;23588
2018;78159;23588
2017;124553;23592
2021;14972;23593
2020;38299;23594
2019;63972;23594
2007;63278;23595
2020;42423;23595
2016;43817;23595
2018;18214;23595
2019;75751;23595
2023;2167;23595
2021;27254;23597
2019;43332;23597
2021;39025;23598
2023;0;23598
2021;11049;23598
2020;22695;23598
2016;5065;23598
2010;47348;23599
2019;2163;23599
2019;82181;23599
2015;26101;23599
2022;161;23599
2017;102615;23599
2017;22592;23599
2018;43769;23599
2016;147533;23602
2022;25676;23606
2020;21477;23607
2018;72415;23611
2019;42324;23615
2018;61348;23618
2016;53499;23628
2022;11516;23629
2015;46884;23634
2020;24897;23637
2020;62909;23637
2018;62475;23645
2023;0;23665
2019;64712;23671
2023;0;23671
2016;66772;23671
2015;69883;23675
2019;26948;23677
2018;39513;23679
2019;61367;23682
2019;95249;23682
2016;73701;23685
2020;70625;23687
2020;60832;23687
2018;45211;23688
2017;9297;23688
2019;33173;23689
2023;0;23695
2023;3;23695
2021;71075;23696
2018;22681;23697
2020;8376;23697
2022;16534;23698
2021;41062;23698
2019;62747;23699
2016;67801;23699
2015;80168;23699
2023;0;23703
2019;56252;23704
2018;63722;23705
2018;63722;23705
2023;0;23707
2023;0;23715
2022;27467;23718
2020;25512;23721
2022;27769;23723
2015;115903;23723
2013;663;23725
2008;61;23726
2023;0;23731
2017;63189;23734
2023;0;23734
2021;18493;23739
2020;5259;23741
2017;36108;23741
2020;26577;23742
2023;0;23744
2017;49468;23744
2023;0;23745
2021;59956;23745
2016;81671;23747
2020;63878;23748
2023;0;23751
2020;47738;23752
2022;0;23755
2016;76126;23755
2023;0;23758
2021;24548;23759
2019;37497;23763
2019;65111;23763
2023;0;23764
2023;0;23764
2015;31963;23765
2018;64513;23765
2023;0;23769
2023;0;23769
2018;47769;23771
2016;113416;23774
2013;50603;23775
2021;34504;23777
2016;84343;23777
2013;135213;23777
2021;18194;23777
2019;31285;23777
2019;17005;23777
2016;54182;23778
2019;32206;23778
2023;0;23783
2021;43401;23785
2016;27203;23785
2006;2322;23785
2020;26185;23786
2016;8582;23786
2019;37277;23788
2014;78305;23788
2021;62843;23789
2019;41319;23789
2007;150021;23791
2021;51137;23791
2020;38634;23791
2019;54098;23791
2014;101914;23791
2019;14784;23794
2020;26842;23795
2017;79273;23795
2020;3364;23795
2022;3467;23795
2023;0;23795
2022;23963;23795
2016;121434;23795
2022;2599;23795
2022;3492;23795
2020;4747;23795
2016;80334;23795
2020;55395;23797
2017;54;23797
2017;54007;23797
2020;54826;23797
2020;40393;23797
2020;64094;23797
2019;39137;23797
2019;37511;23797
2014;85009;23799
2019;40974;23799
2015;118471;23799
2019;58585;23804
2018;66323;23807
2020;31943;23808
2018;67748;23811
2016;45677;23813
2022;0;23814
2017;65341;23816
2016;73133;23816
2015;95415;23819
2021;46412;23821
2020;3827;23821
2018;37265;23824
2019;33031;23826
2018;73235;23826
2016;95823;23827
2018;75449;23835
2020;60479;23837
2023;0;23842
2017;103489;23844
2022;0;23845
2020;33661;23847
2020;51575;23847
2023;0;23847
2018;64171;23848
2019;30005;23852
2020;28425;23852
2020;68048;23855
2022;0;23855
2021;44727;23855
2014;103467;23855
2019;64087;23856
2021;7446;23856
2023;0;23857
2022;16741;23857
2016;75184;23858
2015;31029;23858
2023;0;23865
2021;20005;23865
2016;100053;23867
2019;43526;23869
2012;51318;23871
2014;74103;23875
2023;2928;23876
2020;29948;23883
2020;15657;23883
2018;44796;23884
2016;53481;23884
2022;0;23885
2022;0;23885
2022;0;23885
2022;0;23885
2014;65184;23886
2016;77831;23887
2020;45177;23887
2018;91262;23887
2017;130398;23887
2020;31849;23888
2016;46114;23888
2020;21797;23888
2016;46672;23888
2018;23627;23888
2016;63237;23888
2014;113448;23888
2019;109756;23888
2020;62056;23888
2010;67906;23888
2019;9618;23888
2006;66483;23888
2014;58861;23888
2019;61384;23888
2017;30216;23888
2016;92126;23888
2014;71256;23889
2018;43417;23889
2020;46451;23891
2021;12396;23892
2017;97953;23892
2021;42504;23892
2018;60065;23892
2018;59578;23893
2016;93177;23893
2021;31651;23894
2019;40;23894
2009;60025;23895
2018;6086;23895
2014;95592;23895
2019;29436;23895
2014;60471;23895
2017;6444;23895
2014;86065;23895
2020;72283;23895
2018;41079;23896
2018;4761;23897
2017;3425;23897
2020;22671;23898
2016;68995;23898
2015;67331;23898
2015;55329;23899
2021;47071;23901
2022;19044;23902
2017;95705;23904
2021;27898;23905
2019;41508;23905
2016;96041;23905
2017;48336;23905
2023;0;23908
2023;0;23908
2019;60419;23909
2019;2352;23911
2017;36936;23911
2020;53313;23912
2021;18876;23913
2022;0;23915
2016;7601;23917
2022;0;23917
2016;52223;23917
2021;18324;23918
2013;8926;23919
2022;12263;23925
2019;47063;23926
2017;90009;23927
2016;7093;23927
2019;62895;23927
2018;53928;23928
2019;29325;23929
2019;601;23929
2023;0;23929
2022;0;23931
2022;0;23931
2022;15845;23933
2021;4307;23939
2019;31256;23942
2018;83598;23943
2017;65681;23944
2016;67809;23944
2015;48759;23945
2018;56892;23946
2020;41024;23948
2017;43129;23948
2017;50909;23949
2021;1702;23949
2018;51103;23951
2018;39523;23952
2015;126866;23952
2018;75413;23952
2020;30999;23952
2017;47107;23952
2019;54894;23954
2005;49619;23954
2018;57317;23956
2017;52864;23958
2019;67823;23959
2021;12643;23959
2017;58599;23961
2019;26162;23964
2016;788;23964
2022;0;23965
2014;91592;23965
2015;65135;23965
2018;56555;23966
2019;66801;23967
2022;0;23967
2017;54236;23967
2017;9033;23968
2023;0;23968
2020;60296;23968
2017;104146;23969
2005;62395;23971
2021;66425;23971
2019;60103;23971
2019;18845;23973
2019;37072;23973
2020;21365;23974
2018;50615;23974
2022;8425;23975
2020;2686;23975
2020;33287;23975
2018;85935;23975
2019;70577;23975
2020;63052;23976
2014;113532;23977
2011;95232;23977
2017;46335;23977
2019;61651;23977
2023;0;23977
2017;463;23977
2020;51112;23977
2019;30358;23977
2017;127909;23977
2017;84742;23977
2017;58805;23977
2017;64597;23977
2017;47843;23977
2015;92602;23977
2014;62929;23977
2016;78718;23978
2017;54794;23978
2017;4917;23981
2015;91527;23981
2019;605;23982
2018;76599;23982
2018;174661;23982
2018;49542;23983
2011;87328;23983
2011;121066;23983
2020;39655;23984
2014;65737;23985
2017;42885;23985
2015;60264;23985
2015;55802;23985
2014;81306;23985
2017;76321;23985
2015;130604;23985
2014;56775;23985
2021;46745;23985
2014;74923;23985
2015;45737;23985
2013;114279;23985
2023;0;23986
2022;14102;23986
2020;40231;23986
2016;58805;23987
2015;94781;23987
2014;45625;23987
2013;128786;23987
2020;44957;23987
2019;57926;23987
2017;42515;23987
2018;37861;23987
2019;39059;23987
2022;12413;23987
2016;3158;23987
2018;3778;23987
2020;42875;23987
2014;92413;23988
2023;715;23988
2020;37494;23988
2021;19355;23988
2004;11611;23988
2019;2479;23988
2018;67892;23988
2021;13224;23988
2018;2248;23988
2016;9461;23988
2020;19221;23988
2015;75718;23988
2015;136315;23988
2017;58799;23988
2021;18421;23988
2022;22947;23988
2015;58981;23988
2019;63488;23988
2021;19054;23988
2017;48099;23988
2020;7551;23988
2015;30367;23989
2015;73657;23989
2017;25225;23989
2017;50871;23989
2015;60913;23989
2015;5823;23989
2020;63072;23989
2021;60896;23989
2021;23996;23989
2014;101858;23989
2014;77578;23989
2016;75159;23989
2016;81593;23989
2011;177961;23989
2017;99554;23989
2020;70836;23989
2017;39265;23991
2021;22762;23991
2002;129;23991
2019;91855;23991
2020;65394;23991
2015;107388;23991
2016;99538;23991
2017;86646;23991
2012;26703;23991
2014;70883;23991
2018;49536;23991
2016;99441;23991
2016;62618;23991
2016;36225;23991
2019;47454;23991
2020;62104;23991
2007;94501;23991
2021;27853;23992
2021;0;23992
2016;77183;23992
2020;3002;23993
2016;4319;23993
2016;80235;23993
2020;66239;23993
2023;0;23993
2021;17035;23993
2020;16027;23993
2022;24974;23994
2020;43808;23994
2021;25834;23994
2019;7389;23994
2021;40409;23994
2018;99009;23994
2015;10213;23994
2018;51865;23994
2015;84746;23994
2015;52943;23994
2020;52908;23994
2020;3495;23994
2019;57456;23994
2020;17305;23994
2018;64614;23994
2012;5637;23995
2018;60746;23995
2018;53576;23995
2016;51818;23995
2021;54356;23995
2019;59538;23995
2021;33744;23995
2014;59394;23995
2019;1976;23995
2018;8626;23995
2020;2534;23995
2015;42436;23995
2019;39894;23995
2017;15288;23995
2022;3721;23995
2005;124891;23995
2016;83;23995
2015;44432;23995
2017;36616;23995
2012;11453;23995
2018;53148;23995
2016;105513;23995
2021;19035;23995
2019;25376;23995
2013;35739;23995
2017;104726;23995
2022;1731;23995
2017;27757;23995
2017;58321;23995
2015;106072;23995
2013;100743;23995
2018;87493;23995
2019;32878;23995
2017;7611;23995
2019;23997;23995
2016;46801;23995
2016;115103;23995
2017;62092;23995
2018;40211;23995
2016;1238;23995
2019;55862;23995
2019;46828;23995
2015;17457;23995
2020;34268;23995
2012;40264;23995
2012;77491;23995
2017;11276;23995
2020;303;23995
2019;76082;23995
2020;38111;23995
2017;56835;23995
2010;11624;23995
2021;0;23995
2019;72739;23995
2020;29902;23995
2019;13719;23995
2016;82794;23995
2011;121278;23995
2016;106924;23995
2008;142662;23995
2019;4636;23995
2020;62556;23995
2017;106892;23995
2013;44482;23995
2015;149102;23995
2019;54777;23995
2015;57194;23995
2017;38925;23995
1973;6338;23995
2013;4174;23995
2017;46963;23995
2004;17578;23995
2019;34395;23995
2021;36023;23995
2014;8779;23995
2015;86299;23995
2015;132787;23995
2000;109808;23995
2019;87348;23995
2020;54845;23995
2014;14139;23995
2019;6764;23995
2014;85514;23995
2014;85514;23995
2020;37227;23995
2018;46739;23995
2017;70098;23995
2019;28426;23995
2020;23633;23995
2014;78;23995
2016;7112;23995
2020;23853;23995
2018;52731;23995
2015;107431;23995
2016;109529;23995
2018;68707;23995
2000;37115;23995
2019;52426;23995
2020;64548;23995
2016;65794;23995
2019;35174;23995
2016;110897;23995
2013;88366;23995
2019;97207;23995
2014;117992;23995
2017;17842;23995
2017;75926;23995
2015;147059;23995
2023;3025;23995
2008;106617;23995
2021;17191;23995
2021;7951;23995
2015;93776;23995
2012;138829;23995
2020;4021;23995
2021;62253;23995
2016;63554;23995
2019;75461;23995
2018;71865;23995
2006;16022;23995
2011;163851;23995
2015;46514;23995
2018;30987;23995
2015;20059;23995
2004;31459;23995
2016;12643;23995
2018;52584;23995
2018;97315;23995
2019;44;23995
2016;84354;23995
2015;84569;23995
2016;68849;23995
2015;55446;23995
2002;48525;23995
2014;981;23995
2018;38173;23995
2011;106166;23995
2018;29984;23995
2015;75775;23995
2014;78375;23995
2018;40487;23995
2020;59318;23995
2020;60989;23995
2016;107013;23995
1997;159997;23995
2015;3463;23996
2018;31892;23996
2021;13865;23997
2020;15276;23997
2015;45317;23997
2018;64509;23997
2013;50201;23997
2021;30045;23997
2016;89445;23997
2020;45897;23997
2017;8368;23997
2020;32061;23997
2018;61792;23997
2022;6943;23997
2015;49053;23997
2016;55402;23997
2017;54019;23997
2020;26031;23997
2017;80918;23997
2017;67696;23997
2008;8984;23997
